41010,2000-08-15,99.72,1
41027,2000-01-13,88.3,1
41028,2000-04-24,91.42,1
41034,2000-07-31,90.01,1
41038,2000-06-23,95.81,1
41039,2000-05-09,90.57,1
41041,2000-07-17,96.21,1
41044,2000-07-27,94.23,1
41046,2000-11-24,95.57,1
41052,2000-06-13,97.74,1
41068,2000-01-21,87.84,1
41073,2000-11-11,97.88,1
41076,2000-06-01,91.76,1
41077,2000-05-02,92.97,1
41086,2000-08-30,97.2,1
41090,2000-06-11,85.85,1
41097,2000-06-09,99.21,1
41121,2000-10-25,94.17,1
41126,2000-05-09,94.38,1
41133,2000-04-29,85.73,1
41134,2000-04-21,94.98,1
41149,2000-09-08,87.94,1
41155,2000-11-23,90.23,1
41157,2000-06-04,99.97,1
41164,2000-08-09,97.2,1
41166,2000-05-17,98.38,1
41167,2000-10-13,97.67,1
41181,2000-08-06,96.3,1
41188,2000-10-04,94.5,1
41199,2000-03-13,98.77,1
41209,2000-05-03,85.31,1
41213,2000-01-10,98.87,1
41215,2000-03-13,92.04,1
41219,2000-03-22,93.25,1
41221,2000-11-18,90.05,1
41226,2000-05-24,98.32,1
41232,2000-05-13,98.36,1
41237,2000-12-19,89.97,1
41252,2000-05-03,87.01,1
41264,2000-08-31,93.23,1
41272,2000-04-26,87.04,1
41276,2000-11-19,89.43,1
41285,2000-03-23,93.58,1
41287,2000-11-26,99.27,1
41292,2000-03-03,95.72,1
41295,2000-01-26,91.55,1
41297,2000-06-08,85.48,1
41302,2000-02-14,90.75,1
41316,2000-03-23,89.86,1
41321,2000-08-07,93.6,1
41364,2000-07-26,94.9,1
41366,2000-08-03,92.97,1
41372,2000-12-04,86.98,1
41377,2000-04-03,93.82,1
41379,2000-04-03,86.02,1
41385,2000-11-08,92.02,1
41388,2000-04-11,85.43,1
41395,2000-03-29,89.02,1
41396,2000-09-20,93.98,1
41400,2000-10-27,98.04,1
41409,2000-10-21,87.7,1
41435,2000-08-29,92.24,1
41446,2000-08-02,99.43,1
41448,2000-08-16,97.7,1
41469,2000-06-22,98.49,1
41475,2000-08-05,88.87,1
41478,2000-04-17,98.1,1
41482,2000-11-15,95.08,1
41489,2000-02-20,88.41,1
41496,2000-11-20,95.82,1
41498,2000-06-08,89.07,1
41500,2000-10-22,90.05,1
41503,2000-03-28,97.63,1
41504,2000-02-29,88.9,1
41506,2000-08-29,99.74,1
41511,2000-07-01,89.61,1
41518,2000-08-28,94.87,1
41519,2000-10-05,97.42,1
41520,2000-07-30,97.06,1
41540,2000-01-31,95.25,1
41544,2000-03-21,95.51,1
41552,2000-02-08,96.8,1
41569,2000-04-14,99.26,1
41579,2000-10-21,93.6,1
41581,2000-09-07,95.28,1
41583,2000-03-12,99.41,1
41584,2000-05-19,93.37,1
41589,2000-01-12,95.64,1
41593,2000-01-04,86.72,1
41594,2000-04-23,95.23,1
41596,2000-12-15,91.43,1
41605,2000-09-28,90.22,1
41613,2000-08-22,88.44,1
41620,2000-06-11,95.67,1
41627,2000-06-21,88.95,1
41632,2000-03-21,98.62,1
41635,2000-06-17,85.82,1
41636,2000-11-27,96.31,1
41645,2000-02-01,93.29,1
41660,2000-10-04,98.0,1
41689,2000-05-15,98.58,1
41699,2000-03-27,98.63,1
41719,2000-03-05,96.76,1
41725,2000-10-21,92.92,1
41727,2000-12-30,99.43,1
41728,2000-12-21,88.06,1
41730,2000-06-15,93.3,1
41735,2000-08-24,93.94,1
41736,2000-10-01,94.35,1
41741,2000-02-17,95.66,1
41750,2000-04-25,99.06,1
41754,2000-10-21,99.82,1
41755,2000-07-27,86.36,1
41758,2000-07-27,94.28,1
41760,2000-11-22,93.7,1
41776,2000-03-05,93.3,1
41777,2000-02-18,86.87,1
41781,2000-04-05,89.32,1
41790,2000-05-10,87.31,1
41795,2000-06-05,85.45,1
41815,2000-04-04,87.77,1
41825,2000-01-08,89.67,1
41830,2000-07-03,88.51,1
41831,2000-11-28,90.45,1
41845,2000-12-09,85.72,1
41851,2000-05-21,87.89,1
41866,2000-07-20,87.15,1
41867,2000-09-11,87.75,1
41874,2000-06-06,98.46,1
41876,2000-02-11,96.04,1
41881,2000-05-01,85.27,1
41883,2000-01-22,97.79,1
41891,2000-07-24,92.95,1
41908,2000-09-09,90.94,1
41911,2000-06-19,85.58,1
41921,2000-09-06,98.63,1
41931,2000-08-11,96.38,1
41950,2000-05-18,92.4,1
41967,2000-01-07,94.01,1
41973,2000-03-01,92.35,1
41984,2000-02-09,85.81,1
41990,2000-05-05,96.78,1
41995,2000-06-29,92.91,1
41998,2000-01-04,85.05,1
42007,2000-05-31,99.51,1
42017,2000-03-19,95.04,1
42039,2000-08-04,98.9,1
42040,2000-03-02,87.0,1
42046,2000-04-07,92.87,1
42050,2000-04-21,98.9,1
42056,2000-02-26,98.0,1
42059,2000-08-16,88.18,1
42064,2000-06-03,96.97,1
42065,2000-07-29,97.24,1
42070,2000-07-26,98.4,1
42085,2000-02-16,86.79,1
42094,2000-07-19,96.83,1
42098,2000-11-24,96.06,1
42103,2000-06-18,90.53,1
42104,2000-02-18,95.02,1
42105,2000-05-08,90.66,1
42110,2000-07-12,93.66,1
42128,2000-12-06,87.48,1
42138,2000-02-06,95.1,1
42161,2000-09-08,99.02,1
42164,2000-03-16,94.96,1
42190,2000-06-15,91.45,1
42194,2000-04-01,89.17,1
42196,2000-02-03,94.19,1
42198,2000-05-15,86.01,1
42209,2000-10-06,89.01,1
42218,2000-05-11,97.42,1
42232,2000-01-19,96.12,1
42247,2000-07-04,94.38,1
42249,2000-01-18,86.22,1
42256,2000-06-07,85.38,1
42260,2000-08-31,97.52,1
42267,2000-08-18,90.91,1
42270,2000-12-03,94.96,1
42276,2000-07-26,97.13,1
42279,2000-08-16,93.3,1
42285,2000-02-24,86.2,1
42295,2000-01-22,99.91,1
42304,2000-05-31,93.7,1
42306,2000-08-16,95.71,1
42314,2000-12-28,93.52,1
42317,2000-03-28,93.48,1
42318,2000-12-14,96.35,1
42319,2000-12-15,89.37,1
42325,2000-03-20,97.92,1
42333,2000-10-19,96.06,1
42336,2000-05-06,96.79,1
42338,2000-01-10,88.29,1
42358,2000-05-05,87.46,1
42370,2000-11-05,99.89,1
42372,2000-12-12,96.01,1
42373,2000-12-14,89.77,1
42378,2000-01-27,96.84,1
42388,2000-08-22,88.04,1
42393,2000-06-04,91.76,1
42395,2000-01-19,86.28,1
42402,2000-05-11,85.07,1
42405,2000-07-10,91.08,1
42409,2000-09-03,88.49,1
42435,2000-01-17,97.71,1
42440,2000-03-14,94.23,1
42442,2000-03-20,96.38,1
42443,2000-03-01,94.34,1
42450,2000-12-17,87.38,1
42463,2000-12-11,96.63,1
42470,2000-07-24,86.57,1
42475,2000-08-31,97.11,1
42482,2000-03-25,86.51,1
42490,2000-04-07,91.39,1
42492,2000-03-30,89.1,1
42493,2000-09-19,92.71,1
42495,2000-07-20,97.38,1
42497,2000-01-27,93.56,1
42513,2000-10-13,95.12,1
42519,2000-03-16,89.51,1
42521,2000-05-03,94.77,1
42525,2000-11-03,96.02,1
42528,2000-12-22,91.15,1
42544,2000-07-29,89.0,1
42545,2000-09-20,93.87,1
42562,2000-04-02,89.02,1
42573,2000-02-22,93.62,1
42575,2000-06-12,91.59,1
42578,2000-12-16,86.08,1
42590,2000-03-12,88.57,1
42596,2000-10-21,85.15,1
42598,2000-07-25,98.25,1
42601,2000-10-14,89.86,1
42602,2000-02-17,95.44,1
42605,2000-02-24,90.39,1
42615,2000-12-17,91.71,1
42620,2000-05-01,98.18,1
42622,2000-05-13,96.16,1
42634,2000-04-23,89.62,1
42641,2000-11-04,87.8,1
42646,2000-03-25,97.3,1
42647,2000-03-01,91.58,1
42649,2000-12-24,97.83,1
42654,2000-12-12,90.99,1
42658,2000-04-02,88.95,1
42661,2000-09-28,85.99,1
42668,2000-07-28,85.95,1
42670,2000-10-04,91.53,1
42676,2000-10-11,87.84,1
42678,2000-12-11,87.56,1
42694,2000-09-01,97.98,1
42700,2000-11-16,85.3,1
42702,2000-02-22,89.43,1
42726,2000-03-21,93.93,1
42739,2000-09-29,93.93,1
42743,2000-03-26,88.46,1
42744,2000-09-20,96.02,1
42747,2000-01-02,90.35,1
42751,2000-06-18,93.7,1
42764,2000-02-14,86.5,1
42769,2000-11-28,94.63,1
42782,2000-09-23,97.8,1
42787,2000-07-29,89.24,1
42788,2000-09-25,99.83,1
42789,2000-10-13,93.6,1
42795,2000-04-17,96.0,1
42797,2000-10-27,96.39,1
42798,2000-05-08,87.08,1
42799,2000-04-18,86.88,1
42801,2000-12-27,93.14,1
42811,2000-03-16,98.78,1
42845,2000-05-02,93.54,1
42860,2000-11-28,91.85,1
42867,2000-03-11,85.28,1
42868,2000-09-08,88.42,1
42891,2000-11-12,86.45,1
42903,2000-04-14,85.8,1
42906,2000-06-25,95.68,1
42910,2000-04-24,89.85,1
42920,2000-01-02,92.7,1
42924,2000-08-27,92.15,1
42929,2000-10-13,88.05,1
42940,2000-05-30,90.31,1
42971,2000-04-20,93.11,1
42972,2000-09-29,93.44,1
42983,2000-08-29,94.51,1
42984,2000-09-26,85.97,1
42989,2000-02-09,97.13,1
42997,2000-11-30,93.78,1
42998,2000-12-10,90.16,1
43000,2000-05-30,99.76,1
43010,2000-06-23,94.5,1
43019,2000-04-04,95.7,1
43023,2000-10-09,93.84,1
43054,2000-12-24,87.25,1
43059,2000-12-12,97.02,1
43067,2000-09-17,95.56,1
43074,2000-06-03,89.42,1
43087,2000-09-15,91.31,1
43089,2000-02-03,99.75,1
43092,2000-06-28,94.31,1
43094,2000-03-25,97.3,1
43095,2000-03-04,95.24,1
43104,2000-12-01,95.35,1
43111,2000-03-28,98.59,1
43132,2000-12-25,99.66,1
43134,2000-09-07,96.44,1
43135,2000-10-06,93.45,1
43139,2000-01-08,89.82,1
43141,2000-01-21,86.32,1
43147,2000-04-05,97.24,1
43158,2000-02-24,85.39,1
43160,2000-04-29,96.05,1
43166,2000-06-08,87.71,1
43169,2000-11-26,97.35,1
43170,2000-02-26,85.4,1
43185,2000-08-10,90.93,1
43186,2000-09-19,86.52,1
43192,2000-03-18,85.03,1
43196,2000-04-01,96.82,1
43205,2000-06-03,96.23,1
43208,2000-08-04,90.75,1
43227,2000-09-24,95.27,1
43228,2000-07-25,97.2,1
43229,2000-02-29,89.32,1
43257,2000-04-19,99.9,1
43285,2000-08-31,86.82,1
43290,2000-06-19,86.09,1
43291,2000-11-24,91.67,1
43299,2000-09-03,87.38,1
43305,2000-04-09,98.29,1
43309,2000-12-21,96.66,1
43316,2000-05-24,85.02,1
43321,2000-04-10,98.06,1
43341,2000-06-11,87.92,1
43356,2000-01-23,99.71,1
43357,2000-10-17,99.29,1
43358,2000-07-28,89.13,1
43359,2000-09-25,99.8,1
43360,2000-10-14,94.04,1
43361,2000-05-04,88.62,1
43367,2000-11-28,92.89,1
43371,2000-01-02,89.89,1
43376,2000-10-08,85.5,1
43383,2000-10-27,99.45,1
43391,2000-08-19,89.72,1
43393,2000-04-27,97.32,1
43403,2000-06-14,99.39,1
43413,2000-10-22,92.46,1
43421,2000-10-12,95.33,1
43428,2000-01-12,98.56,1
43436,2000-08-04,86.34,1
43438,2000-10-28,87.44,1
43440,2000-06-30,98.25,1
43449,2000-09-04,98.15,1
43451,2000-06-02,88.41,1
43456,2000-01-17,87.67,1
43464,2000-06-23,96.15,1
43465,2000-05-17,99.92,1
43473,2000-03-23,95.02,1
43476,2000-10-22,85.49,1
43481,2000-10-28,93.83,1
43489,2000-05-27,94.98,1
43513,2000-03-24,90.65,1
43518,2000-06-03,100.0,1
43529,2000-12-29,98.32,1
43533,2000-06-21,99.51,1
43537,2000-09-29,96.55,1
43539,2000-06-01,98.08,1
43542,2000-02-11,96.07,1
43547,2000-10-02,93.65,1
43558,2000-05-28,98.05,1
43565,2000-07-04,86.48,1
43570,2000-08-18,94.87,1
43577,2000-08-09,87.95,1
43586,2000-10-10,92.39,1
43593,2000-07-08,95.3,1
43597,2000-04-15,93.74,1
43609,2000-08-16,89.82,1
43611,2000-01-06,96.21,1
43612,2000-10-06,94.17,1
43614,2000-12-07,97.4,1
43619,2000-09-10,88.4,1
43622,2000-02-28,99.72,1
43631,2000-04-17,92.58,1
43632,2000-09-30,96.96,1
43646,2000-07-15,99.95,1
43647,2000-05-19,91.48,1
43661,2000-03-19,88.78,1
43663,2000-03-02,91.24,1
43666,2000-08-13,95.85,1
43675,2000-10-27,94.48,1
43686,2000-04-14,85.03,1
43695,2000-08-13,95.43,1
43699,2000-12-17,91.73,1
43703,2000-01-16,90.71,1
43712,2000-01-18,85.38,1
43717,2000-09-16,96.4,1
43721,2000-11-01,96.26,1
43730,2000-11-01,91.17,1
43744,2000-10-28,89.89,1
43746,2000-10-25,97.46,1
43755,2000-12-24,89.12,1
43756,2000-07-04,86.12,1
43762,2000-03-21,94.17,1
43765,2000-09-05,87.91,1
43771,2000-03-08,99.12,1
43773,2000-01-05,92.75,1
43780,2000-03-10,95.93,1
43787,2000-06-12,85.89,1
43800,2000-06-26,96.69,1
43801,2000-05-16,97.49,1
43808,2000-06-16,99.84,1
43815,2000-10-07,85.43,1
43825,2000-10-17,91.41,1
43828,2000-10-23,95.45,1
43830,2000-01-26,89.94,1
43853,2000-06-12,86.86,1
43855,2000-01-08,88.5,1
43859,2000-02-04,91.74,1
43867,2000-04-22,96.86,1
43874,2000-09-28,90.14,1
43877,2000-02-06,93.93,1
43881,2000-05-31,87.36,1
43887,2000-11-16,94.01,1
43895,2000-07-22,94.83,1
43907,2000-03-13,90.85,1
43908,2000-12-10,99.8,1
43910,2000-06-17,95.01,1
43911,2000-05-13,97.9,1
43918,2000-11-05,90.59,1
43931,2000-06-07,86.4,1
43933,2000-07-03,98.26,1
43937,2000-10-10,91.66,1
43943,2000-10-24,87.28,1
43944,2000-11-30,95.76,1
43948,2000-09-04,94.89,1
43951,2000-11-10,90.4,1
43952,2000-12-07,96.48,1
43966,2000-05-11,95.32,1
43971,2000-07-23,88.74,1
43982,2000-03-27,88.09,1
43990,2000-03-23,92.84,1
44003,2000-02-27,90.12,1
44005,2000-04-11,96.31,1
44013,2000-09-20,90.04,1
44014,2000-05-02,97.23,1
44024,2000-07-16,92.62,1
44033,2000-12-26,85.05,1
44034,2000-04-14,87.72,1
44040,2000-02-05,89.41,1
44048,2000-03-10,91.06,1
44050,2000-11-12,85.04,1
44052,2000-08-13,94.08,1
44067,2000-07-31,98.26,1
44068,2000-02-29,87.25,1
44073,2000-01-11,88.1,1
44074,2000-04-25,93.76,1
44075,2000-09-27,88.57,1
44080,2000-06-30,93.67,1
44089,2000-02-09,93.41,1
44090,2000-05-07,94.8,1
44092,2000-12-14,96.06,1
44109,2000-07-20,99.4,1
44115,2000-06-20,94.31,1
44117,2000-08-04,85.57,1
44118,2000-07-01,93.79,1
44125,2000-10-24,94.88,1
44134,2000-03-10,96.11,1
44141,2000-01-18,88.92,1
44150,2000-08-05,91.46,1
44155,2000-06-11,97.04,1
44160,2000-09-19,97.73,1
44166,2000-11-12,89.59,1
44171,2000-07-27,98.68,1
44175,2000-04-08,92.71,1
44204,2000-04-07,91.91,1
44206,2000-09-19,92.86,1
44218,2000-10-31,96.18,1
44221,2000-01-03,97.75,1
44227,2000-04-10,89.93,1
44239,2000-05-08,96.3,1
44240,2000-10-04,91.47,1
44245,2000-02-09,97.14,1
44253,2000-08-06,87.06,1
44256,2000-08-05,98.18,1
44270,2000-05-29,98.61,1
44272,2000-09-21,91.92,1
44285,2000-01-04,91.89,1
44294,2000-01-18,97.98,1
44308,2000-02-25,89.73,1
44312,2000-09-14,85.53,1
44328,2000-01-19,98.19,1
44329,2000-10-04,85.35,1
44335,2000-01-18,91.61,1
44338,2000-03-15,86.74,1
44343,2000-04-11,99.21,1
44360,2000-08-07,98.21,1
44377,2000-05-30,95.24,1
44384,2000-02-01,92.18,1
44385,2000-05-07,98.2,1
44391,2000-08-14,85.1,1
44399,2000-11-10,90.52,1
44400,2000-12-09,98.65,1
44412,2000-04-08,94.3,1
44434,2000-04-18,99.56,1
44437,2000-05-27,96.43,1
44439,2000-11-10,90.13,1
44440,2000-12-02,90.23,1
44443,2000-09-01,89.56,1
44460,2000-06-05,91.2,1
44465,2000-02-03,89.87,1
44474,2000-09-16,91.79,1
44482,2000-11-25,90.85,1
44489,2000-05-05,98.93,1
44495,2000-02-25,86.15,1
44506,2000-02-28,98.56,1
44512,2000-05-24,90.52,1
44513,2000-05-02,95.79,1
44522,2000-01-20,86.08,1
44530,2000-06-08,98.01,1
44543,2000-01-18,86.77,1
44550,2000-05-22,88.75,1
44555,2000-11-12,98.84,1
44560,2000-05-30,95.4,1
44562,2000-06-27,98.52,1
44568,2000-03-22,90.97,1
44572,2000-01-04,87.75,1
44577,2000-08-28,95.37,1
44580,2000-08-14,87.38,1
44581,2000-07-03,89.93,1
44585,2000-09-10,86.13,1
44591,2000-01-24,99.04,1
44595,2000-10-09,92.35,1
44600,2000-08-13,95.02,1
44609,2000-11-04,94.61,1
44618,2000-01-22,98.83,1
44619,2000-10-05,85.14,1
44631,2000-10-28,94.26,1
44633,2000-12-30,97.08,1
44645,2000-05-11,86.87,1
44647,2000-10-27,94.4,1
44655,2000-12-20,99.91,1
44660,2000-04-29,96.84,1
44664,2000-04-15,94.33,1
44669,2000-02-27,89.3,1
44677,2000-01-18,86.79,1
44689,2000-05-16,98.07,1
44690,2000-10-13,98.19,1
44692,2000-06-25,92.63,1
44706,2000-02-24,90.42,1
44714,2000-03-28,90.46,1
44731,2000-08-06,88.71,1
44743,2000-11-22,98.08,1
44759,2000-10-19,94.54,1
44769,2000-08-28,96.36,1
44772,2000-04-15,89.31,1
44774,2000-10-12,96.2,1
44797,2000-10-15,99.95,1
44809,2000-10-30,92.82,1
44810,2000-02-23,94.69,1
44825,2000-11-19,92.77,1
44827,2000-09-02,99.62,1
44837,2000-03-07,92.53,1
44840,2000-12-19,97.99,1
44843,2000-07-13,91.24,1
44858,2000-05-23,90.35,1
44859,2000-05-02,96.2,1
44863,2000-05-13,86.48,1
44869,2000-02-20,96.55,1
44872,2000-11-02,90.57,1
44874,2000-07-30,93.52,1
44875,2000-12-08,88.59,1
44877,2000-03-25,91.74,1
44879,2000-10-18,91.17,1
44885,2000-06-13,93.95,1
44886,2000-05-07,92.22,1
44888,2000-08-17,94.89,1
44894,2000-03-12,88.83,1
44901,2000-03-02,87.68,1
44908,2000-03-21,93.12,1
44918,2000-05-27,98.28,1
44944,2000-02-21,92.01,1
44948,2000-10-19,98.45,1
44952,2000-03-06,99.01,1
44957,2000-06-14,85.93,1
44960,2000-05-17,94.91,1
44967,2000-10-18,88.85,1
44972,2000-07-08,89.63,1
44973,2000-12-02,92.34,1
44977,2000-05-29,93.77,1
44997,2000-10-23,86.23,1
45007,2000-02-12,94.2,1
45008,2000-05-11,97.73,1
45010,2000-01-14,91.04,1
45013,2000-04-02,90.22,1
45021,2000-12-07,92.31,1
45035,2000-04-26,86.15,1
45045,2000-04-29,94.14,1
45053,2000-04-22,92.72,1
45063,2000-12-02,99.3,1
45064,2000-03-12,99.89,1
45070,2000-02-27,96.19,1
45073,2000-01-01,90.28,1
45085,2000-11-29,88.22,1
45089,2000-11-19,90.38,1
45097,2000-10-19,99.43,1
45102,2000-03-08,96.87,1
45109,2000-09-07,98.7,1
45111,2000-06-10,97.27,1
45118,2000-08-14,99.62,1
45120,2000-10-01,89.22,1
45129,2000-01-19,88.59,1
45131,2000-10-25,89.25,1
45139,2000-03-28,93.38,1
45140,2000-12-11,93.21,1
45151,2000-06-11,85.03,1
45153,2000-05-29,94.71,1
45155,2000-01-09,98.7,1
45166,2000-02-23,90.73,1
45179,2000-01-13,86.79,1
45196,2000-03-21,90.17,1
45200,2000-08-24,86.3,1
45202,2000-02-21,95.78,1
45203,2000-05-13,95.98,1
45207,2000-10-17,88.48,1
45210,2000-03-15,89.64,1
45213,2000-04-27,86.81,1
45222,2000-10-12,94.77,1
45230,2000-06-03,87.24,1
45243,2000-01-30,87.14,1
45244,2000-02-11,95.1,1
45249,2000-01-29,97.9,1
45256,2000-01-20,89.26,1
45260,2000-07-01,99.98,1
45264,2000-07-13,86.57,1
45266,2000-12-30,88.41,1
45271,2000-12-04,90.32,1
45272,2000-09-25,96.56,1
45277,2000-05-28,95.07,1
45291,2000-08-02,95.71,1
45293,2000-02-10,85.52,1
45296,2000-06-22,97.8,1
45302,2000-03-18,88.66,1
45305,2000-04-20,90.17,1
45307,2000-10-11,94.55,1
45316,2000-12-28,91.19,1
45324,2000-08-29,90.69,1
45335,2000-02-14,99.3,1
45349,2000-03-28,94.7,1
45352,2000-07-13,99.44,1
45353,2000-05-16,88.39,1
45357,2000-12-24,97.92,1
45365,2000-08-27,91.36,1
45369,2000-08-07,93.35,1
45380,2000-01-29,99.56,1
45392,2000-05-03,87.37,1
45396,2000-10-30,85.62,1
45404,2000-08-16,86.89,1
45409,2000-09-12,94.17,1
45415,2000-10-23,96.93,1
45418,2000-07-04,86.53,1
45423,2000-05-09,99.78,1
45429,2000-12-06,87.16,1
45434,2000-03-10,99.19,1
45435,2000-05-22,98.17,1
45437,2000-06-04,95.36,1
45441,2000-09-04,93.75,1
45445,2000-02-02,98.7,1
45454,2000-05-26,90.73,1
45455,2000-05-01,94.19,1
45465,2000-03-28,96.59,1
45470,2000-06-02,92.05,1
45471,2000-05-04,93.71,1
45474,2000-06-11,87.01,1
45498,2000-04-16,85.54,1
45500,2000-01-21,92.45,1
45517,2000-05-12,98.33,1
45520,2000-08-07,89.19,1
45527,2000-02-22,88.57,1
45530,2000-08-25,95.84,1
45532,2000-03-05,86.25,1
45546,2000-08-07,92.72,1
45551,2000-01-02,88.5,1
45558,2000-08-07,91.62,1
45572,2000-02-27,88.85,1
45574,2000-02-05,87.44,1
45576,2000-08-28,94.93,1
45580,2000-10-26,89.96,1
45601,2000-03-02,91.02,1
45608,2000-06-14,95.24,1
45615,2000-11-02,90.35,1
45618,2000-06-18,93.85,1
45621,2000-11-11,89.48,1
45626,2000-02-25,95.49,1
45629,2000-02-19,96.4,1
45633,2000-05-07,97.72,1
45635,2000-09-27,95.36,1
45636,2000-07-18,87.02,1
45637,2000-09-16,95.01,1
45646,2000-01-18,91.42,1
45651,2000-08-09,87.48,1
45659,2000-10-18,98.19,1
45661,2000-07-25,96.08,1
45665,2000-12-01,95.11,1
45668,2000-05-26,99.8,1
45669,2000-10-14,94.56,1
45670,2000-05-13,98.49,1
45672,2000-07-07,97.25,1
45676,2000-04-24,91.94,1
45681,2000-11-09,88.34,1
45687,2000-10-23,89.83,1
45691,2000-08-16,88.71,1
45696,2000-03-12,86.74,1
45698,2000-06-18,89.32,1
45702,2000-08-16,96.55,1
45730,2000-01-18,86.43,1
45762,2000-09-05,96.26,1
45763,2000-10-07,95.78,1
45781,2000-10-19,96.38,1
45785,2000-05-27,98.81,1
45798,2000-05-31,94.5,1
45813,2000-02-27,98.77,1
45816,2000-03-13,98.56,1
45825,2000-09-15,86.61,1
45829,2000-02-12,99.38,1
45835,2000-03-01,92.3,1
45845,2000-11-07,90.55,1
45847,2000-08-19,85.41,1
45853,2000-04-16,92.79,1
45864,2000-11-29,94.03,1
45865,2000-12-17,99.2,1
45868,2000-10-20,86.29,1
45869,2000-11-25,92.47,1
45871,2000-04-07,93.05,1
45878,2000-04-24,92.92,1
45882,2000-08-12,90.63,1
45887,2000-03-17,86.01,1
45900,2000-10-23,92.59,1
45912,2000-09-13,98.48,1
45918,2000-06-24,89.34,1
45923,2000-07-24,89.22,1
45931,2000-09-25,86.6,1
45944,2000-05-01,91.3,1
45973,2000-04-19,94.56,1
45975,2000-12-18,96.36,1
45977,2000-10-24,93.15,1
45984,2000-12-11,92.22,1
46002,2000-06-21,86.29,1
46003,2000-11-22,87.95,1
46004,2000-09-18,94.38,1
46009,2000-10-30,98.41,1
46015,2000-08-01,88.18,1
46017,2000-03-02,96.27,1
46021,2000-07-23,98.4,1
46027,2000-03-26,97.19,1
46028,2000-02-28,88.21,1
46032,2000-11-11,85.01,1
46037,2000-06-12,89.56,1
46038,2000-02-20,99.91,1
46039,2000-08-01,92.22,1
46043,2000-10-23,89.37,1
46047,2000-03-26,90.41,1
46057,2000-12-13,89.32,1
46073,2000-09-14,93.83,1
46084,2000-04-07,88.9,1
46097,2000-06-06,88.5,1
46098,2000-02-16,98.76,1
46106,2000-04-11,92.1,1
46109,2000-06-24,98.21,1
46129,2000-09-24,88.72,1
46131,2000-11-17,85.23,1
46143,2000-06-18,88.14,1
46148,2000-07-15,98.76,1
46152,2000-07-27,85.37,1
46179,2000-12-22,85.1,1
46181,2000-06-02,85.81,1
46200,2000-04-04,89.36,1
46202,2000-11-06,88.89,1
46214,2000-09-16,86.19,1
46217,2000-03-12,88.28,1
46220,2000-11-04,88.81,1
46222,2000-07-03,99.92,1
46234,2000-01-06,87.04,1
46235,2000-04-22,93.06,1
46253,2000-10-31,93.08,1
46254,2000-02-25,96.31,1
46255,2000-05-12,92.1,1
46258,2000-09-11,99.2,1
46260,2000-03-16,94.31,1
46270,2000-03-26,85.81,1
46275,2000-11-08,94.45,1
46276,2000-02-27,95.2,1
46283,2000-01-29,94.1,1
46302,2000-06-16,85.49,1
46303,2000-11-23,92.71,1
46304,2000-12-09,92.16,1
46306,2000-06-22,87.27,1
46315,2000-01-03,90.42,1
46317,2000-06-18,94.59,1
46327,2000-04-09,85.49,1
46338,2000-01-08,88.1,1
46341,2000-07-17,85.96,1
46348,2000-08-20,92.33,1
46350,2000-08-21,94.79,1
46361,2000-05-31,89.41,1
46364,2000-06-03,86.98,1
46401,2000-12-09,91.7,1
46423,2000-05-24,91.13,1
46436,2000-06-19,98.99,1
46450,2000-01-25,87.96,1
46454,2000-08-24,88.61,1
46458,2000-09-30,87.37,1
46464,2000-05-09,93.12,1
46472,2000-11-11,99.23,1
46473,2000-05-15,87.35,1
46478,2000-06-30,95.04,1
46486,2000-04-18,87.57,1
46508,2000-04-09,98.78,1
46518,2000-09-10,99.63,1
46522,2000-11-02,97.21,1
46527,2000-08-18,96.77,1
46529,2000-04-05,85.43,1
46530,2000-06-25,85.91,1
46537,2000-03-08,92.38,1
46539,2000-07-03,91.7,1
46549,2000-08-19,98.1,1
46566,2000-10-27,92.83,1
46569,2000-07-10,89.2,1
46578,2000-03-25,94.74,1
46584,2000-12-13,94.35,1
46590,2000-02-05,94.71,1
46597,2000-03-20,86.31,1
46610,2000-10-24,88.59,1
46621,2000-05-16,89.73,1
46627,2000-04-06,96.15,1
46647,2000-11-10,92.39,1
46652,2000-11-05,95.31,1
46657,2000-03-31,99.11,1
46665,2000-02-07,90.95,1
46673,2000-03-22,85.19,1
46675,2000-03-29,99.79,1
46683,2000-09-12,95.86,1
46704,2000-11-25,98.76,1
46706,2000-04-19,89.63,1
46709,2000-11-02,93.05,1
46710,2000-02-17,86.3,1
46731,2000-10-11,97.78,1
46736,2000-10-08,90.23,1
46738,2000-09-30,94.78,1
46752,2000-02-21,86.61,1
46753,2000-11-27,94.74,1
46772,2000-02-12,93.37,1
46784,2000-02-07,87.66,1
46790,2000-01-06,91.86,1
46791,2000-07-17,96.54,1
46800,2000-03-04,97.38,1
46802,2000-01-30,93.02,1
46817,2000-03-14,93.78,1
46826,2000-06-09,92.47,1
46833,2000-10-12,89.0,1
46834,2000-02-08,85.4,1
46837,2000-06-11,97.81,1
46839,2000-06-29,98.51,1
46856,2000-06-08,91.04,1
46876,2000-07-19,85.44,1
46878,2000-11-26,86.2,1
46888,2000-02-13,89.99,1
46890,2000-08-03,94.29,1
46891,2000-12-10,89.49,1
46894,2000-11-05,93.13,1
46897,2000-02-19,93.73,1
46900,2000-03-11,88.87,1
46905,2000-07-13,94.97,1
46906,2000-02-24,89.73,1
